AŃO,MES,CCAA_DESTINO,CONTINENTE_ORIGEN,PAIS_ORIGEN,TURISTAS,PERNOCTACIONES,ESTANCIA_MEDIA
2020,9,Comunidad de Madrid,América,Ecuador,5140,41120,8.0
2020,9,Comunidad de Madrid,América,El Salvador,410,3850,9.4
2020,9,Comunidad de Madrid,América,Estados Unidos de América,63480,818890,12.9
2020,9,Comunidad de Madrid,América,Guatemala,390,3780,9.7
2020,9,Comunidad de Madrid,América,Honduras,1140,6500,5.7
2020,9,Comunidad de Madrid,América,México,22270,189300,8.5
2020,9,Comunidad de Madrid,América,Nicaragua,770,8240,10.7
2020,9,Comunidad de Madrid,América,Panamá,1440,15410,10.7
2020,9,Comunidad de Madrid,América,Paraguay,2450,15680,6.4
2020,9,Comunidad de Madrid,América,Perú,5480,66310,12.1
2020,9,Comunidad de Madrid,América,República Dominicana,1030,6700,6.5
2020,9,Comunidad de Madrid,América,Uruguay,4490,21550,4.8
2020,9,Comunidad de Madrid,América,Venezuela,10840,165850,15.3
2020,9,Comunidad de Madrid,Asia,Arabia Saudí,2470,24210,9.8
2020,9,Comunidad de Madrid,Asia,China,37290,440020,11.8
2020,9,Comunidad de Madrid,Asia,Corea,970,8920,9.2
2020,9,Comunidad de Madrid,Asia,Emiratos Árabes Unidos,4880,32700,6.7
2020,9,Comunidad de Madrid,Asia,Filipinas,3910,31670,8.1
2020,9,Comunidad de Madrid,Asia,India,3470,38170,11.0
2020,9,Comunidad de Madrid,Asia,Indonesia,390,3820,9.8
2020,9,Comunidad de Madrid,Asia,Iraq,480,2780,5.8
2020,9,Comunidad de Madrid,Asia,Irán,1080,8530,7.9
2020,9,Comunidad de Madrid,Asia,Israel,1380,9380,6.8
2020,9,Comunidad de Madrid,Asia,Japón,960,9500,9.9
2020,9,Comunidad de Madrid,Asia,Líbano,820,5080,6.2
2020,9,Comunidad de Madrid,Asia,Malasia,300,2490,8.3
2020,9,Comunidad de Madrid,Asia,Pakistán,360,2770,7.7
2020,9,Comunidad de Madrid,Asia,Qatar,2120,14200,6.7
2020,9,Comunidad de Madrid,Asia,Singapur,530,7530,14.2
2020,9,Comunidad de Madrid,Asia,Tailandia,340,2580,7.6
2020,9,Comunidad de Madrid,Asia,Vietnam,430,4300,10.0
2020,9,Comunidad de Madrid,Europa,Albania,390,1330,3.4
2020,9,Comunidad de Madrid,Europa,Alemania,124480,2053920,16.5
2020,9,Comunidad de Madrid,Europa,Andorra,1630,9620,5.9
2020,9,Comunidad de Madrid,Europa,Austria,51460,591790,11.5
2020,9,Comunidad de Madrid,Europa,Belarús,510,2040,4.0
2020,9,Comunidad de Madrid,Europa,Bulgaria,6610,52220,7.9
2020,9,Comunidad de Madrid,Europa,Bélgica,39670,376870,9.5
2020,9,Comunidad de Madrid,Europa,Chipre,320,2560,8.0
2020,9,Comunidad de Madrid,Europa,Croacia,860,6280,7.3
2020,9,Comunidad de Madrid,Europa,Dinamarca,36360,403600,11.1
2020,9,Comunidad de Madrid,Europa,Eslovenia,630,4790,7.6
2020,9,Comunidad de Madrid,Europa,Estonia,1550,21700,14.0
2020,9,Comunidad de Madrid,Europa,Finlandia,1210,11740,9.7
2020,9,Comunidad de Madrid,Europa,Francia,397330,4887160,12.3
2020,9,Comunidad de Madrid,Europa,Georgia,570,3080,5.4
2020,9,Comunidad de Madrid,Europa,Grecia,3240,21060,6.5
2020,9,Comunidad de Madrid,Europa,Hungría,2190,16430,7.5
2020,9,Comunidad de Madrid,Europa,Irlanda,12920,153750,11.9
2020,9,Comunidad de Madrid,Europa,Italia,68340,710740,10.4
2020,9,Comunidad de Madrid,Europa,Letonia,1950,20670,10.6
2020,9,Comunidad de Madrid,Europa,Liechtenstein,5150,69530,13.5
2020,9,Comunidad de Madrid,Europa,Lituania,7240,42720,5.9
2020,9,Comunidad de Madrid,Europa,Luxemburgo,43000,516000,12.0
2020,9,Comunidad de Madrid,Europa,Malta,1060,8690,8.2
2020,9,Comunidad de Madrid,Europa,Moldavia,730,5260,7.2
2020,9,Comunidad de Madrid,Europa,Noruega,3200,44480,13.9
2020,9,Comunidad de Madrid,Europa,Países Bajos,255630,3246500,12.7
2020,9,Comunidad de Madrid,Europa,Polonia,32560,214900,6.6
2020,9,Comunidad de Madrid,Europa,Portugal,53630,455860,8.5
2020,9,Comunidad de Madrid,Europa,Reino Unido,109270,1497000,13.7
2020,9,Comunidad de Madrid,Europa,República Checa,3970,26600,6.7
2020,9,Comunidad de Madrid,Europa,República Eslovaca,1140,7070,6.2
2020,9,Comunidad de Madrid,Europa,Rumanía,22940,194990,8.5
2020,9,Comunidad de Madrid,Europa,Rusia,3470,32970,9.5
2020,9,Comunidad de Madrid,Europa,Serbia,430,3180,7.4
2020,9,Comunidad de Madrid,Europa,Suecia,92560,962620,10.4
2020,9,Comunidad de Madrid,Europa,Suiza,11280,144380,12.8
2020,9,Comunidad de Madrid,Europa,Turquía,1900,12540,6.6
2020,9,Comunidad de Madrid,Europa,Ucrania,7910,60120,7.6
2020,9,Comunidad de Madrid,Oceanía,Australia,870,7660,8.8
2020,9,Comunidad de Madrid,África,Angola,410,2750,6.7
2020,9,Comunidad de Madrid,África,Argelia,2400,17040,7.1
2020,9,Comunidad de Madrid,África,Costa de Marfil,460,2850,6.2
2020,9,Comunidad de Madrid,África,Egipto,2320,19720,8.5
2020,9,Comunidad de Madrid,África,Ghana,580,5860,10.1
2020,9,Comunidad de Madrid,África,Guinea Ecuatorial,2940,29690,10.1
2020,9,Comunidad de Madrid,África,Kenia,1020,11220,11.0
2020,9,Comunidad de Madrid,África,Mali,760,4710,6.2
2020,9,Comunidad de Madrid,África,Marruecos,18190,200090,11.0
2020,9,Comunidad de Madrid,África,Mauritania,630,3470,5.5
2020,9,Comunidad de Madrid,África,Nigeria,5010,47090,9.4
2020,9,Comunidad de Madrid,África,Senegal,3030,12120,4.0
2020,9,Comunidad de Madrid,África,Túnez,1240,6570,5.3
2020,9,Comunitat Valenciana,América,Argentina,3000,34270,11.4
2020,9,Comunitat Valenciana,América,Brasil,2600,25540,9.8
2020,9,Comunitat Valenciana,América,Canadá,1020,9010,8.8
2020,9,Comunitat Valenciana,América,Chile,970,9760,10.1
2020,9,Comunitat Valenciana,América,Colombia,8280,110880,13.4
2020,9,Comunitat Valenciana,América,Ecuador,1480,16630,11.2
2020,9,Comunitat Valenciana,América,Estados Unidos de América,48730,508990,10.4
2020,9,Comunitat Valenciana,América,México,1650,21040,12.8
2020,9,Comunitat Valenciana,América,Panamá,570,8510,14.9
2020,9,Comunitat Valenciana,América,Perú,680,10040,14.8
2020,9,Comunitat Valenciana,América,Uruguay,1100,13810,12.6
2020,9,Comunitat Valenciana,América,Venezuela,3190,56020,17.6
2020,9,Comunitat Valenciana,Asia,China,16170,177370,11.0
2020,9,Comunitat Valenciana,Asia,Emiratos Árabes Unidos,1860,17420,9.4
2020,9,Comunitat Valenciana,Asia,Filipinas,4170,18120,4.3
2020,9,Comunitat Valenciana,Asia,India,4400,28620,6.5
2020,9,Comunitat Valenciana,Asia,Irán,430,3700,8.6
2020,9,Comunitat Valenciana,Asia,Israel,480,4390,9.1
2020,9,Comunitat Valenciana,Asia,Japón,630,8780,13.9
2020,9,Comunitat Valenciana,Asia,Kazajstán,1100,10220,9.3
2020,9,Comunitat Valenciana,Asia,Líbano,310,1820,5.9
2020,9,Comunitat Valenciana,Asia,Malasia,330,2510,7.6
2020,9,Comunitat Valenciana,Asia,Pakistán,1480,15330,10.4
2020,9,Comunitat Valenciana,Asia,Qatar,510,6070,11.9
2020,9,Comunitat Valenciana,Asia,Singapur,410,4440,10.8
2020,9,Comunitat Valenciana,Asia,Tailandia,660,6130,9.3
2020,9,Comunitat Valenciana,Europa,Albania,540,3580,6.6
2020,9,Comunitat Valenciana,Europa,Alemania,257120,4061330,15.8
2020,9,Comunitat Valenciana,Europa,Andorra,6700,45620,6.8
2020,9,Comunitat Valenciana,Europa,Austria,28010,328340,11.7
2020,9,Comunitat Valenciana,Europa,Belarús,840,7880,9.4
2020,9,Comunitat Valenciana,Europa,Bulgaria,14200,117630,8.3
2020,9,Comunitat Valenciana,Europa,Bélgica,179240,2029800,11.3
2020,9,Comunitat Valenciana,Europa,Croacia,2240,14050,6.3
2020,9,Comunitat Valenciana,Europa,Dinamarca,28230,348310,12.3
2020,9,Comunitat Valenciana,Europa,Eslovenia,1500,7970,5.3
2020,9,Comunitat Valenciana,Europa,Estonia,5010,49900,10.0
2020,9,Comunitat Valenciana,Europa,Finlandia,3930,47300,12.0
2020,9,Comunitat Valenciana,Europa,Francia,488120,6150310,12.6
2020,9,Comunitat Valenciana,Europa,Georgia,540,3320,6.1
2020,9,Comunitat Valenciana,Europa,Grecia,2750,17860,6.5
2020,9,Comunitat Valenciana,Europa,Hungría,4650,36550,7.9
2020,9,Comunitat Valenciana,Europa,Irlanda,23550,284050,12.1
2020,9,Comunitat Valenciana,Europa,Islandia,3450,44270,12.8
2020,9,Comunitat Valenciana,Europa,Italia,90660,950620,10.5
2020,9,Comunitat Valenciana,Europa,Letonia,6630,64600,9.7
2020,9,Comunitat Valenciana,Europa,Liechtenstein,3170,23620,7.5
2020,9,Comunitat Valenciana,Europa,Lituania,10800,71070,6.6
2020,9,Comunitat Valenciana,Europa,Luxemburgo,36080,469000,13.0
2020,9,Comunitat Valenciana,Europa,Malta,1840,14490,7.9
2020,9,Comunitat Valenciana,Europa,Moldavia,1030,8720,8.5
2020,9,Comunitat Valenciana,Europa,Noruega,19230,261700,13.6
2020,9,Comunitat Valenciana,Europa,Países Bajos,242500,3043980,12.6
2020,9,Comunitat Valenciana,Europa,Polonia,57680,427120,7.4
2020,9,Comunitat Valenciana,Europa,Portugal,27210,256690,9.4
2020,9,Comunitat Valenciana,Europa,Reino Unido,412940,5418460,9.15
2020,9,Comunitat Valenciana,Europa,República Checa,11190,73640,6.6
2020,9,Comunitat Valenciana,Europa,República Eslovaca,2510,18300,7.3
2020,9,Comunitat Valenciana,Europa,Rumanía,39080,323480,8.3
2020,9,Comunitat Valenciana,Europa,Rusia,24130,266980,11.1
2020,9,Comunitat Valenciana,Europa,Serbia,750,5750,7.7
2020,9,Comunitat Valenciana,Europa,Suecia,182080,1767270,9.7
2020,9,Comunitat Valenciana,Europa,Suiza,23890,339580,14.2
2020,9,Comunitat Valenciana,Europa,Turquía,2860,14680,5.1
2020,9,Comunitat Valenciana,Europa,Ucrania,13180,115310,8.7
2020,9,Comunitat Valenciana,Oceanía,Australia,1050,9840,9.4
2020,9,Comunitat Valenciana,África,Argelia,14250,114070,8.0
2020,9,Comunitat Valenciana,África,Costa de Marfil,350,2300,6.6
2020,9,Comunitat Valenciana,África,Egipto,670,4750,7.1
2020,9,Comunitat Valenciana,África,Ghana,450,4650,10.3
2020,9,Comunitat Valenciana,África,Guinea Ecuatorial,1350,17130,12.7
2020,9,Comunitat Valenciana,África,Mali,550,5070,9.2
2020,9,Comunitat Valenciana,África,Marruecos,24850,222940,9.0
2020,9,Comunitat Valenciana,África,Nigeria,2520,23740,9.4
2020,9,Comunitat Valenciana,África,Senegal,1150,9980,8.7
2020,9,Comunitat Valenciana,África,Túnez,500,3290,6.6
2020,9,Extremadura,América,Brasil,740,5080,6.9
2020,9,Extremadura,América,Colombia,450,4340,9.6
2020,9,Extremadura,América,Estados Unidos de América,3900,73530,18.9
2020,9,Extremadura,Asia,China,650,4940,7.6
2020,9,Extremadura,Europa,Alemania,31610,514740,16.3
2020,9,Extremadura,Europa,Andorra,490,3380,6.9
2020,9,Extremadura,Europa,Austria,3750,31680,8.4
2020,9,Extremadura,Europa,Bulgaria,2150,25940,12.1
2020,9,Extremadura,Europa,Bélgica,7090,66390,9.4
2020,9,Extremadura,Europa,Dinamarca,6200,70880,11.4
2020,9,Extremadura,Europa,Eslovenia,380,2850,7.5
2020,9,Extremadura,Europa,Francia,49200,687640,14.0
2020,9,Extremadura,Europa,Grecia,330,2340,7.1
2020,9,Extremadura,Europa,Hungría,1300,9930,7.6
2020,9,Extremadura,Europa,Irlanda,3180,35800,11.3
2020,9,Extremadura,Europa,Italia,11680,109270,9.4
2020,9,Extremadura,Europa,Letonia,420,4790,11.4
2020,9,Extremadura,Europa,Liechtenstein,610,6340,10.4
2020,9,Extremadura,Europa,Lituania,2050,10480,5.1
2020,9,Extremadura,Europa,Luxemburgo,7540,109850,14.6
2020,9,Extremadura,Europa,Países Bajos,36290,466240,12.8
2020,9,Extremadura,Europa,Polonia,10260,54490,5.3
2020,9,Extremadura,Europa,Portugal,206170,1905040,9.2
2020,9,Extremadura,Europa,Reino Unido,11240,134210,11.9
2020,9,Extremadura,Europa,República Checa,920,4420,4.8
2020,9,Extremadura,Europa,República Eslovaca,560,2430,4.3
2020,9,Extremadura,Europa,Rumanía,3400,27000,7.9
2020,9,Extremadura,Europa,Suecia,51760,612930,11.8
2020,9,Extremadura,Europa,Suiza,1580,14330,9.1
2020,9,Extremadura,Europa,Ucrania,890,4230,4.8
2020,9,Extremadura,África,Marruecos,2850,23270,8.2
2020,9,Galicia,América,Argentina,950,9940,10.5
2020,9,Galicia,América,Brasil,4110,37860,9.2
2020,9,Galicia,América,Canadá,330,2450,7.4
2020,9,Galicia,América,Colombia,1860,24490,13.2
2020,9,Galicia,América,Ecuador,350,5310,15.2
2020,9,Galicia,América,Estados Unidos de América,15670,239790,15.3
2020,9,Galicia,América,México,3700,46970,12.7
2020,9,Galicia,América,Panamá,660,9230,14.0
2020,9,Galicia,América,Perú,710,10030,14.1
2020,9,Galicia,América,Uruguay,1040,12650,12.2
2020,9,Galicia,América,Venezuela,3320,61370,18.5
2020,9,Galicia,Asia,China,5750,48340,8.4
2020,9,Galicia,Asia,Emiratos Árabes Unidos,480,4650,9.7
2020,9,Galicia,Asia,Filipinas,2600,10250,3.9
2020,9,Galicia,Asia,India,620,3480,5.6
2020,9,Galicia,Asia,Indonesia,1210,8470,7.0
2020,9,Galicia,Asia,Japón,480,5900,12.3
2020,9,Galicia,Europa,Alemania,73130,1282560,17.5
2020,9,Galicia,Europa,Andorra,4090,33890,8.3
2020,9,Galicia,Europa,Austria,11020,127610,11.6
2020,9,Galicia,Europa,Bulgaria,970,6350,6.5
2020,9,Galicia,Europa,Bélgica,29830,482020,16.2
2020,9,Galicia,Europa,Croacia,860,5240,6.1
2020,9,Galicia,Europa,Dinamarca,8110,106590,13.1
2020,9,Galicia,Europa,Eslovenia,370,2380,6.4
2020,9,Galicia,Europa,Estonia,1260,8980,7.1
2020,9,Galicia,Europa,Finlandia,770,5610,7.3
2020,9,Galicia,Europa,Francia,201790,2527860,12.5
2020,9,Galicia,Europa,Grecia,840,6770,8.1
2020,9,Galicia,Europa,Hungría,1100,6740,6.1
2020,9,Galicia,Europa,Irlanda,3700,52710,14.2
2020,9,Galicia,Europa,Italia,25000,299390,12.0
2020,9,Galicia,Europa,Letonia,1090,12010,11.0
2020,9,Galicia,Europa,Liechtenstein,1420,14940,10.5
2020,9,Galicia,Europa,Lituania,1660,10020,6.0
2020,9,Galicia,Europa,Luxemburgo,23780,288110,12.1
2020,9,Galicia,Europa,Noruega,1340,16550,12.4
2020,9,Galicia,Europa,Países Bajos,81020,1149930,14.2
2020,9,Galicia,Europa,Polonia,19660,123460,6.3
2020,9,Galicia,Europa,Portugal,455990,3807560,8.4
2020,9,Galicia,Europa,Reino Unido,40380,546650,13.5
2020,9,Galicia,Europa,República Checa,2530,17120,6.8
2020,9,Galicia,Europa,República Eslovaca,1410,8460,6.0
2020,9,Galicia,Europa,Rumanía,4830,33290,6.9
2020,9,Galicia,Europa,Rusia,2310,13570,5.9
2020,9,Galicia,Europa,Suecia,44350,497490,11.2
2020,9,Galicia,Europa,Suiza,16540,210420,12.7
2020,9,Galicia,Europa,Turquía,1530,9380,6.1
2020,9,Galicia,Europa,Ucrania,2480,13870,5.6
2020,9,Galicia,Oceanía,Australia,340,2820,8.3
2020,9,Galicia,África,Marruecos,2560,28390,11.1
2020,9,Galicia,África,Senegal,610,5030,8.2
2020,9,Illes Balears,América,Argentina,2400,26640,11.1
2020,9,Illes Balears,América,Brasil,1470,17930,12.2
2020,9,Illes Balears,América,Canadá,970,8150,8.4
2020,9,Illes Balears,América,Chile,440,4180,9.5
2020,9,Illes Balears,América,Colombia,2650,34720,13.1
2020,9,Illes Balears,América,Ecuador,440,3700,8.4
2020,9,Illes Balears,América,Estados Unidos de América,18060,245620,13.6
2020,9,Illes Balears,América,México,1420,16190,11.4
2020,9,Illes Balears,América,Uruguay,930,11070,11.9
2020,9,Illes Balears,América,Venezuela,320,8350,26.1
2020,9,Illes Balears,Asia,China,2600,26260,10.1
2020,9,Illes Balears,Asia,Emiratos Árabes Unidos,2340,21760,9.3
2020,9,Illes Balears,Asia,Filipinas,2660,15690,5.9
2020,9,Illes Balears,Asia,India,1870,15520,8.3
2020,9,Illes Balears,Asia,Israel,320,2820,8.8
2020,9,Illes Balears,Asia,Pakistán,300,4170,13.9
2020,9,Illes Balears,Asia,Qatar,340,3030,8.9
2020,9,Illes Balears,Asia,Singapur,450,3690,8.2
2020,9,Illes Balears,Asia,Tailandia,920,8190,8.9
2020,9,Illes Balears,Europa,Alemania,444180,5374580,12.1
2020,9,Illes Balears,Europa,Andorra,5440,51140,9.4
2020,9,Illes Balears,Europa,Austria,41510,456610,11.0
2020,9,Illes Balears,Europa,Bulgaria,5010,44590,8.9
2020,9,Illes Balears,Europa,Bélgica,23550,233150,9.9
2020,9,Illes Balears,Europa,Croacia,1190,9880,8.3
2020,9,Illes Balears,Europa,Dinamarca,11780,122510,10.4
2020,9,Illes Balears,Europa,Eslovenia,340,4760,14.0
2020,9,Illes Balears,Europa,Estonia,1400,13720,9.8
2020,9,Illes Balears,Europa,Finlandia,780,10140,13.0
2020,9,Illes Balears,Europa,Francia,349250,3317880,9.5
2020,9,Illes Balears,Europa,Grecia,1510,13590,9.0
2020,9,Illes Balears,Europa,Hungría,1770,16990,9.6
2020,9,Illes Balears,Europa,Irlanda,5950,63070,10.6
2020,9,Illes Balears,Europa,Italia,137720,1611320,11.7
2020,9,Illes Balears,Europa,Letonia,1570,20100,12.8
2020,9,Illes Balears,Europa,Liechtenstein,1020,13460,13.2
2020,9,Illes Balears,Europa,Lituania,1320,10560,8.0
2020,9,Illes Balears,Europa,Luxemburgo,22260,164720,7.4
2020,9,Illes Balears,Europa,Malta,710,4970,7.0
2020,9,Illes Balears,Europa,Moldavia,500,3800,7.6
2020,9,Illes Balears,Europa,Noruega,1780,22610,12.7
2020,9,Illes Balears,Europa,Países Bajos,89770,1014400,11.3
2020,9,Illes Balears,Europa,Polonia,30860,234540,7.6
2020,9,Illes Balears,Europa,Portugal,32130,237760,7.4
2020,9,Illes Balears,Europa,Reino Unido,253870,2894120,11.4
2020,9,Illes Balears,Europa,República Checa,14940,98600,6.6
2020,9,Illes Balears,Europa,República Eslovaca,1520,15050,9.9
2020,9,Illes Balears,Europa,Rumanía,7220,68590,9.5
2020,9,Illes Balears,Europa,Rusia,2730,28670,10.5
2020,9,Illes Balears,Europa,Serbia,360,4000,11.1
2020,9,Illes Balears,Europa,Suecia,51090,388280,7.6
2020,9,Illes Balears,Europa,Suiza,24630,293100,11.9
2020,9,Illes Balears,Europa,Turquía,920,3960,4.3
2020,9,Illes Balears,Europa,Ucrania,2170,18450,8.5
2020,9,Illes Balears,Oceanía,Australia,800,7600,9.5
2020,9,Illes Balears,África,Argelia,3210,23430,7.3
2020,9,Illes Balears,África,Egipto,320,2460,7.7
2020,9,Illes Balears,África,Marruecos,11040,67340,6.1
2020,9,Illes Balears,África,Nigeria,1800,15120,8.4
2020,9,Illes Balears,África,Senegal,1500,14700,9.8
2020,9,La Rioja,América,Colombia,340,3600,10.6
2020,9,La Rioja,América,Estados Unidos de América,1320,17820,13.5
2020,9,La Rioja,Europa,Alemania,7890,130190,16.5
2020,9,La Rioja,Europa,Andorra,520,1870,3.6
2020,9,La Rioja,Europa,Austria,460,5340,11.6
2020,9,La Rioja,Europa,Bulgaria,680,3330,4.9
2020,9,La Rioja,Europa,Bélgica,2400,14880,6.2
2020,9,La Rioja,Europa,Dinamarca,1580,21010,13.3
2020,9,La Rioja,Europa,Francia,20610,280300,13.6
2020,9,La Rioja,Europa,Hungría,330,1390,4.2
2020,9,La Rioja,Europa,Irlanda,800,6720,8.4
2020,9,La Rioja,Europa,Italia,3690,33210,9.0
2020,9,La Rioja,Europa,Letonia,340,2820,8.3
2020,9,La Rioja,Europa,Lituania,1480,4440,3.0
2020,9,La Rioja,Europa,Luxemburgo,2360,36580,15.5
2020,9,La Rioja,Europa,Países Bajos,14410,200300,13.9
2020,9,La Rioja,Europa,Polonia,4350,18270,4.2
2020,9,La Rioja,Europa,Portugal,3940,35070,8.9
2020,9,La Rioja,Europa,Reino Unido,3060,42840,14.0
2020,9,La Rioja,Europa,República Checa,580,1970,3.4
2020,9,La Rioja,Europa,Rumanía,2790,20090,7.2
2020,9,La Rioja,Europa,Suecia,7310,63600,8.7
2020,9,La Rioja,Europa,Suiza,390,4210,10.8
2020,9,La Rioja,Europa,Ucrania,450,1890,4.2
2020,9,La Rioja,África,Marruecos,1730,20240,11.7
2020,9,País Vasco,América,Argentina,760,7780,10.2
2020,9,País Vasco,América,Brasil,1090,9530,8.7
2020,9,País Vasco,América,Chile,380,3730,9.8
2020,9,País Vasco,América,Colombia,2570,29660,11.5
2020,9,País Vasco,América,Ecuador,480,3970,8.3
2020,9,País Vasco,América,Estados Unidos de América,10610,134060,12.6
2020,9,País Vasco,América,México,1690,21640,12.8
2020,9,País Vasco,América,Nicaragua,770,9840,12.8
2020,9,País Vasco,América,Perú,340,3730,11.0
2020,9,País Vasco,América,Venezuela,780,14710,18.9
2020,9,País Vasco,Asia,China,2960,26460,8.9
2020,9,País Vasco,Asia,Emiratos Árabes Unidos,490,4930,10.1
2020,9,País Vasco,Asia,Filipinas,1970,7370,3.7
2020,9,País Vasco,Asia,India,610,4070,6.7
2020,9,País Vasco,Asia,Japón,820,12120,14.8
2020,9,País Vasco,Europa,Alemania,178780,2223570,12.4
2020,9,País Vasco,Europa,Andorra,1290,6040,4.7
2020,9,País Vasco,Europa,Austria,5110,56000,11.0
2020,9,País Vasco,Europa,Belarús,1430,6460,4.5
2020,9,País Vasco,Europa,Bulgaria,9410,52130,5.5
2020,9,País Vasco,Europa,Bélgica,30450,203910,6.7
2020,9,País Vasco,Europa,Croacia,1660,7210,4.3
2020,9,País Vasco,Europa,Dinamarca,11250,101620,9.0
2020,9,País Vasco,Europa,Eslovenia,2940,14340,4.9
2020,9,País Vasco,Europa,Estonia,3510,19750,5.6
2020,9,País Vasco,Europa,Finlandia,1160,8980,7.7
2020,9,País Vasco,Europa,Francia,440240,2795330,6.3
2020,9,País Vasco,Europa,Grecia,670,4250,6.3
2020,9,País Vasco,Europa,Hungría,4680,25970,5.5
2020,9,País Vasco,Europa,Irlanda,11050,112310,10.2
2020,9,País Vasco,Europa,Italia,50810,405280,8.0
2020,9,País Vasco,Europa,Letonia,2760,17640,6.4
2020,9,País Vasco,Europa,Liechtenstein,2750,19460,7.1
2020,9,País Vasco,Europa,Lituania,22380,120160,5.4
2020,9,País Vasco,Europa,Luxemburgo,15670,112360,7.2
2020,9,País Vasco,Europa,Moldavia,590,4180,7.1
2020,9,País Vasco,Europa,Noruega,1440,9470,6.6
2020,9,País Vasco,Europa,Países Bajos,84640,858130,10.1
2020,9,País Vasco,Europa,Polonia,72330,346060,4.8
2020,9,País Vasco,Europa,Portugal,116070,1086480,9.4
2020,9,País Vasco,Europa,Reino Unido,30450,316340,10.4
2020,9,País Vasco,Europa,República Checa,10640,50980,4.8
2020,9,País Vasco,Europa,República Eslovaca,6540,23590,3.6
2020,9,País Vasco,Europa,Rumanía,32090,212120,6.6
2020,9,País Vasco,Europa,Rusia,1780,11290,6.3
2020,9,País Vasco,Europa,Serbia,350,710,2.0
2020,9,País Vasco,Europa,Suecia,87760,690830,7.9
2020,9,País Vasco,Europa,Suiza,10840,49030,4.5
2020,9,País Vasco,Europa,Turquía,890,4680,5.3
2020,9,País Vasco,Europa,Ucrania,8490,42380,5.0
2020,9,País Vasco,África,Argelia,1920,18890,9.8
2020,9,País Vasco,África,Marruecos,7470,78370,10.5
2020,9,País Vasco,África,Nigeria,1290,11600,9.0
2020,9,País Vasco,África,Senegal,930,9680,10.4
2020,9,Principado de Asturias,América,Brasil,460,5660,12.3
2020,9,Principado de Asturias,América,Colombia,640,8320,13.0
2020,9,Principado de Asturias,América,Estados Unidos de América,5010,78660,15.7
2020,9,Principado de Asturias,América,México,1280,15620,12.2
2020,9,Principado de Asturias,América,Venezuela,510,10350,20.3
2020,9,Principado de Asturias,Asia,China,1610,9980,6.2
2020,9,Principado de Asturias,Asia,Filipinas,1690,6930,4.1
2020,9,Principado de Asturias,Europa,Alemania,22740,397950,17.5
2020,9,Principado de Asturias,Europa,Andorra,890,6500,7.3
2020,9,Principado de Asturias,Europa,Austria,3350,40540,12.1
2020,9,Principado de Asturias,Europa,Bulgaria,660,5540,8.4
2020,9,Principado de Asturias,Europa,Bélgica,7330,93820,12.8
2020,9,Principado de Asturias,Europa,Dinamarca,6720,98110,14.6
2020,9,Principado de Asturias,Europa,Estonia,640,5570,8.7
